Preferential,ProductAffected_2,FtaName,Roo_trans,Roo_packaging,Coo_retention,FtaCode,RooText_2,Coo_pen,ProductAffected_0,Coo_valid,productCode,ProductAffected_1,FtaStatusDesc,RooText_4,ProductAffected_4,Roo_wo,RooCode_1,partner,Roo_sets,MFN,Roo_demin,Coo_comp,Roo_outward,RooText_1,RooCode_0,Roo_rvcformula,Coo_err,Roo_accum,Roo_roll,rank,Roo_exhibitions,Coo_ver,FtaStatusDate,Coo_sup,ProductAffected_3,Coo_coo,Coo_app,RooText_3,RooCode_3,FtaId,FtaType,FtaScope,reporter,Roo_mo,Coo_tpi,Roo_indir,RooText_0,Coo_adv,Roo_draw,Roo_fungible,Coo_approved,Roo_terr,Roo_accessories,Coo_refund,RooCode_4,RooCode_2,Coo_exmptcoo
,,"Regional group, SAARC",included,included,2 years,ITC00672,,provided,,12 months,8703900000,,IN FORCE,,,provided,,524,not included,,not included,not provided,not included,,"CTH and RVC 40% (30% for LDCs, 35% for Sri Lanka)",import content,provided,diagonal,not included,3,included,Indirect,07.08.2011,provided,,authorized body,not provided,,,654,Free trade agreement,"Plurilateral, Country-Country",004,provided,not provided,included,"Rule 8: Single Contracting State Content(a) Products originating in the exporting Contracting State shall be considered to be sufficiently worked or processed for the purposes of granting originating status if they fulfill the following conditions:(i) The final product is classified in a heading at the four digit level of the Harmonised Commodity Description and Coding System differently from those in which all the non-originating materials [5] used in its manufacture are classified and(ii) Products worked on or processed as a result of which the total value of the materials, parts or produce originating from other countries or of undetermined origin used does not exceed 60% of the FOB value of the products produced or obtained and the final process of manufacture is performed within the territory of the exporting Contracting State. Rule 10: Special Treatment to Least Developed Contracting States The products originating in the Least Developed Contracting States shall be allowed a favourable 10 percentage points applied to the percentage applied in Rule 8. The products originating in Sri Lanka shall be allowed a favourable 5 percentage points applied to the percentage applied in Rule 8.",not provided,not included,not included,not included,not included,not included,within 45 days,,,not included
,,,,,,,,,,,8703900000,,,,,,,438,,,,,,,,,,,,2,,,,,,,,,,331,,,352,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,218,,,,,,,,,,,,1,,,,,,,,,,93,,,170,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,702,,,,,,,,,,,,4,,,,,,,,,,692,,,360,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,222,,,,,,,,,,,,2,,,,,,,,,,709,,,218,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,686,,,,,,,,,,,,2,,,,,,,,,,853,,,132,,,,,,,,,,,,,,
,,PACER Plus,included,included,5 years,ITC00907,,provided,,2 years,8703900000,,IN FORCE,,,provided,,583,not included,,included (10%),not provided,not included,,CTH or RVC 40%,build down,provided,diagonal and full,not included,3,included,Direct,13.12.2020,not provided,,self-certification,provided,,,877,Free trade agreement,"Plurilateral, Country-Country",296,provided,provided,included,CTH; or RVC (40),provided,not included,materials & final goods,not included,included,included,within 2 years,,,included (less than US$200)
,,"Regional group, League Of Arab States",included,included,3 years,ITC00668,,provided,,6 months,8703900000,,IN FORCE,,,provided,,818,included,,included (10%),not provided,not included,,RVC 40%,build up / build down,provided,diagonal,included,1,included,Indirect,01.01.1998,provided,,authorized body,provided,,,651,Free trade agreement,"Plurilateral, Country-Country",784,provided,provided,included,"For the purposes of implementing the Arab rules of origins, without prejudice to Rule 5, the following goods and services shall be considered of national origin: a- Products acquired completely from any party-state in accordance with the provisions of Rule (7). b- Goods manufactured by any party-state, which includes input(s) from other party-state, and the added value of these good shall not be less than 40 percent according to the provisions of Rule (3), taking into consideration the provisions of Rule (4).",not provided,prohibition,not included,not included,included,included,included,,,included (less than USD 500)
,,,,,,,,,,,8703900000,,,,,,,504,,,,,,,,,,,,1,,,,,,,,,,853,,,430,,,,,,,,,,,,,,
,,"Regional group, Aladi: AAP.AG 02 (Seeds)",included,not included,not provided,ITC00651,,not provided,,180 days,8703900000,,IN FORCE,,,provided,,218,not included,10%,not included,not provided,not included,,CTH or RVC 50%,included,not provided,diagonal,not included,2,not included,Indirect,31.03.1997,not provided,,authorized body,not provided,,,635,Partial scope agreement,"Plurilateral, Country-Country",068,provided,provided,not included,"c) Las mercancías elaboradas en sus territorios utilizando materiales de países no participantes en el acuerdo, siempre que resulten de un proceso de transformación realizado en alguno de los países participantes que les confiera una nueva individualidad caracterizada por el hecho de quedar clasificadas en la NALADISA en partida diferente a la de dichos materiales.d) Las mercancías que resulten de operaciones de ensamble o montaje, realizadas en el territorio de un país participante utilizando materiales originarios de los países participantes del acuerdo y de terceros países, cuando el valor CIF puerto de destino o CIF puerto marítimo de los materiales originarios de terceros países no exceda del 50 (cincuenta) por ciento del valor FOB de exportación de tales mercancías.",not provided,not included,not included,not included,included,not included,not included,,,not included
,,,,,,,,,,,8703900000,,,,,,,834,,,,,,,,,,,,2,,,,,,,,,,657,,,024,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,624,,,,,,,,,,,,3,,,,,,,,,,853,,,426,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,562,,,,,,,,,,,,3,,,,,,,,,,853,,,232,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,320,,,,,,,,,,,,2,,,,,,,,,,245,,,188,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,736,,,,,,,,,,,,2,,,,,,,,,,853,,,270,,,,,,,,,,,,,,
,,UK-Morocco Association Agreement,included,included,3 years,ITC01004,,provided,,4 months,8703900000,,IN FORCE,,,provided,,826,included (RVC 85%),,included (10%),provided,included,,RVC 60%,import content,provided,full+cross-cumulation,included,2,included,Indirect,01.01.2021,provided,,authorized body (self-certification if value < EUR 6000),provided,,,973,Free trade agreement,"Bilateral, Country-Country",504,provided,not provided,included,Manufacture in which the value of all the materials used does not exceed 40 % of the ex-works price of the product,not provided,prohibition,materials only,included,included,included,included,,,included (less than EUR500)
,,,,,,,,,,,8703900000,,,,,,,662,,,,,,,,,,,,1,,,,,,,,,,92,,,052,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,736,,,,,,,,,,,,1,,,,,,,,,,853,,,450,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,858,,,,,,,,,,,,1,,,,,,,,,,32,,,600,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,854,,,,,,,,,,,,2,,,,,,,,,,853,,,508,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,686,,,,,,,,,,,,2,,,,,,,,,,145,,,270,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,450,,,,,,,,,,,,1,,,,,,,,,,853,,,324,,,,,,,,,,,,,,
,,"EPA, UK-CARIFORUM",included,included,3 years,ITC00994,,provided,,10 months,8703900000,,IN FORCE,,,provided,,826,included (RVC 85%),,included (15%),provided,included,,RVC 60%,import content,provided,full+cross cumulation,included,2,included,Indirect,01.01.2021,provided,,authorized body (self-certification if value < EUR 6000),provided,,,963,Free trade agreement,"Plurilateral, Country-Group",662,provided,not provided,included,Manufacture in which the value of all the materials used does not exceed 40 % of the ex-works price of the product,not provided,not included,not included,included,included,included,included,,,included (less than EUR500)
,,,,,,,,,,,8703900000,,,,,,,296,,,,,,,,,,,,3,,,,,,,,,,877,,,036,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,410,,,,,,,,,,,,2,,,,,,,,,,103,,,096,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,860,,,,,,,,,,,,2,,,,,,,,,,642,,,643,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,854,,,,,,,,,,,,2,,,,,,,,,,145,,,624,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,694,,,,,,,,,,,,3,,,,,,,,,,853,,,384,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,418,,,,,,,,,,,,2,,,,,,,,,,103,,,156,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,736,,,,,,,,,,,,3,,,,,,,,,,853,,,178,,,,,,,,,,,,,,
0%,"For Other Motor vehicles principally designed for the transport of persons (other than those of heading No. 87.02), including racing cars (excluding motor cars, station wagons and fourwheel drive vehicles): From LDCs ","Regional group, CARICOM",not included,included,not provided,ITC00657,Production in which the value of extra-regional materials used does not exceed 60 per cent of the export price of the finished product,provided,"For Other Motor vehicles principally designed for the transport of persons (other than those of heading No. 87.02), including racing cars (excluding motor cars, station wagons and fourwheel drive vehicles): From MDCs ",not provided,8703900000,"For Other Motor vehicles principally designed for the transport of persons (other than those of heading No. 87.02), including racing cars (excluding motor cars, station wagons and fourwheel drive vehicles): From LDCs ",IN FORCE,Goods have been produced within the Community wholly or partly from materials imported from outside the Community or from materials of undetermined origin by a process which effects a substantial transformation characterised by the goods being classified in a tariff heading different from that in which any of those materials is classified,For Other ,provided,RVC 40%,662,not included,45%,not included,not provided,not included,Production in which the value of extra-regional materials used does not exceed 60 per cent of the export price of the finished product,RVC 50%,import content,not provided,not included,included,2,not included,provided,01.08.1973,not provided,"For Motor cars, station wagons and four-wheel drive vehicles: From LDCs ",authorized body,not provided,Production in which the value of extra-regional materials used does not exceed 70 per cent of the export price of the finished product,RVC 30%,640,Customs union,"Plurilateral, Country-Country",084,provided,not provided,not included,Production in which the value of extra-regional materials used does not exceed 50 per cent of the export price of the finished product,not provided,prohibition,materials only,not included,not included,included,not included,CTH,RVC 40%,not included
,,"Regional group, SADC",included,included,5 years,ITC00675,,provided,,not provided,8703900000,,IN FORCE,,,provided,,710,included,,included (15%),not provided,not included,,SP and RVC 45%,import content,not provided,diagonal,included,2,not included,provided,25.01.2001,not provided,,authorized body,not provided,,,657,Free trade agreement,"Plurilateral, Country-Country",516,provided,not provided,included,"Manufacture in which the value of all the materials used does not exceed 55% of the ex-works price of the product; the manufacture or assembly of the vehicle entails that the floor panels, body sides and roof panels must be attached to each other ; and the engine, transmission, axles, radiators, suspension components, steering mechanisms, braking or electrical equipment or instrumentation must be fitted to the floor panels or chassis frame of the vehicle",not provided,not included,materials only,not included,not included,included,not included,,,not included
,,,,,,,,,,,8703900000,,,,,,,170,,,,,,,,,,,,1,,,,,,,,,,635,,,076,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,388,,,,,,,,,,,,1,,,,,,,,,,141,,,044,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,478,,,,,,,,,,,,1,,,,,,,,,,853,,,384,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,579,,,,,,,,,,,,3,,,,,,,,,,352,,,438,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,466,,,,,,,,,,,,3,,,,,,,,,,145,,,288,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,324,,,,,,,,,,,,1,,,,,,,,,,853,,,120,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,788,,,,,,,,,,,,1,,,,,,,,,,853,,,132,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,498,,,,,,,,,,,,1,,,,,,,,,,642,,,031,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,768,,,,,,,,,,,,3,,,,,,,,,,145,,,478,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,728,,,,,,,,,,,,2,,,,,,,,,,853,,,516,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,458,,,,,,,,,,,,1,,,,,,,,,,196,,,360,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,768,,,,,,,,,,,,1,,,,,,,,,,853,,,140,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,834,,,,,,,,,,,,3,,,,,,,,,,853,,,516,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,716,,,,,,,,,,,,3,,,,,,,,,,853,,,324,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,308,,,,,,,,,,,,2,,,,,,,,,,13,,,052,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,430,,,,,,,,,,,,1,,,,,,,,,,646,,,384,,,,,,,,,,,,,,
,,"Regional group, League Of Arab States",included,included,3 years,ITC00668,,provided,,6 months,8703900000,,IN FORCE,,,provided,,434,included,,included (10%),not provided,not included,,RVC 40%,build up / build down,provided,diagonal,included,1,included,Indirect,01.01.1998,provided,,authorized body,provided,,,651,Free trade agreement,"Plurilateral, Country-Country",414,provided,provided,included,"For the purposes of implementing the Arab rules of origins, without prejudice to Rule 5, the following goods and services shall be considered of national origin: a- Products acquired completely from any party-state in accordance with the provisions of Rule (7). b- Goods manufactured by any party-state, which includes input(s) from other party-state, and the added value of these good shall not be less than 40 percent according to the provisions of Rule (3), taking into consideration the provisions of Rule (4).",not provided,prohibition,not included,not included,included,included,included,,,included (less than USD 500)
,,,,,,,,,,,8703900000,,,,,,,584,,,,,,,,,,,,1,,,,,,,,,,669,,,520,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,466,,,,,,,,,,,,1,,,,,,,,,,853,,,454,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,360,,,,,,,,,,,,1,,,,,,,,,,103,,,096,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,180,,,,,,,,,,,,3,,,,,,,,,,147,,,178,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,090,,,,,,,,,,,,2,,,,,,,,,,877,,,036,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,084,,,,,,,,,,,,2,,,,,,,,,,18,,,044,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,798,,,,,,,,,,,,3,,,,,,,,,,148,,,584,,,,,,,,,,,,,,
,,"Regional group, COMESA",included,included,5 years,ITC00660,,provided,,not provided,8703900000,,IN FORCE,,,provided,,894,included,,not included,provided,not included,,WO or RVC 40% or RVC 35% or (CTH + ECT),import content,provided,diagonal,included,2,not included,Indirect,08.12.1994,not provided,,authorized body,provided,,,643,Free trade agreement,"Plurilateral, Country-Country",480,provided,not provided,included,"1 Goods shall be accepted as originating from a Member State if they are consigned directly from a Member State to a consignee in another Member State and: (a) They have been wholly produced as provided for in Rule 3 of this Protocol; or (b) They have been produced in the Member States wholly or partially from materials imported from outside the Member States or of undetermined origin by a process of production, which effects a substantial transformation of those materials such that: i. The c.i.f. value of those materials does not exceed 60 percent of the total cost of the materials used in the production of the goods; or ii. The value added resulting from the process of production accounts for at least 35 percent of the ex-factory cost of the goods; or Manufacture from materials classified in a heading other than that of the product, except from materials of headings 87.02, 87.04 to 87.06",not provided,not included,materials only,not included,not included,included,within 3 months,,,not included
,,,,,,,,,,,8703900000,,,,,,,764,,,,,,,,,,,,1,,,,,,,,,,103,,,699,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,800,,,,,,,,,,,,2,,,,,,,,,,853,,,624,,,,,,,,,,,,,,
,,"Regional group, SADC",included,included,5 years,ITC00675,,provided,,not provided,8703900000,,IN FORCE,,,provided,,454,included,,included (15%),not provided,not included,,SP and RVC 45%,import content,not provided,diagonal,included,2,not included,provided,25.01.2001,not provided,,authorized body,not provided,,,657,Free trade agreement,"Plurilateral, Country-Country",426,provided,not provided,included,"Manufacture in which the value of all the materials used does not exceed 55% of the ex-works price of the product; the manufacture or assembly of the vehicle entails that the floor panels, body sides and roof panels must be attached to each other ; and the engine, transmission, axles, radiators, suspension components, steering mechanisms, braking or electrical equipment or instrumentation must be fitted to the floor panels or chassis frame of the vehicle",not provided,not included,materials only,not included,not included,included,not included,,,not included
,,,,,,,,,,,8703900000,,,,,,,918,,,,,,,,,,,,3,,,,,,,,,,145,,,562,,,,,,,,,,,,,,
,,"Regional group, Aladi: AAP.AG 02 (Seeds)",included,not included,not provided,ITC00651,,not provided,,180 days,8703900000,,IN FORCE,,,provided,,600,not included,,not included,not provided,not included,,CTH or RVC 50%,included,not provided,diagonal,not included,2,not included,Indirect,19.03.1993,not provided,,authorized body,not provided,,,635,Partial scope agreement,"Plurilateral, Country-Country",076,provided,provided,not included,"c) Las mercancías elaboradas en sus territorios utilizando materiales de países no participantes en el acuerdo, siempre que resulten de un proceso de transformación realizado en alguno de los países participantes que les confiera una nueva individualidad caracterizada por el hecho de quedar clasificadas en la NALADISA en partida diferente a la de dichos materiales.d) Las mercancías que resulten de operaciones de ensamble o montaje, realizadas en el territorio de un país participante utilizando materiales originarios de los países participantes del acuerdo y de terceros países, cuando el valor CIF puerto de destino o CIF puerto marítimo de los materiales originarios de terceros países no exceda del 50 (cincuenta) por ciento del valor FOB de exportación de tales mercancías.",not provided,not included,not included,not included,included,not included,not included,,,not included
,,,,,,,,,,,8703900000,,,,,,,710,,,,,,,,,,,,1,,,,,,,,,,853,,,686,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,586,,,,,,,,,,,,3,,,,,,,,,,654,,,524,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,710,,,,,,,,,,,,1,,,,,,,,,,853,,,562,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,360,,,,,,,,,,,,4,,,,,,,,,,692,,,344,,,,,,,,,,,,,,
,,"FTA, MERCOSUR-Israel",included,included,5 years,ITC00620,,not provided,,6 months,8703900000,,IN FORCE,,,provided,,600,included (RVC 85%),,included (10%),provided,included,,CTH or RVC 40/50%,import content,provided,diagonal,not included,3,included,Indirect,24.03.2010,provided,,authorized body,not provided,,,606,Free trade agreement,"Plurilateral, Country-Group",376,provided,not provided,included,"1. For the purpose of Articles 2(1)(b) and 2(2)(b) of this Chapter, a product is considered to be originating if the non-originating materials used in its manufacture undergo working or processing beyond the operations referred to in Article 6 of this Chapter; and (a) the production process results in a tariff change of the non-originating materials from a four-digit heading of the Harmonized Coding System into another four-digit heading, or (b) the value of all non-originating materials used in its manufacture does not exceed 50% of the ex-works price..In case of Paraguay, the value of all non-originating materials does not exceed 60% of the ex-works price.",not provided,not included,materials only,not included,included,included,within 6 months,,,amount not specified
,,,,,,,,,,,8703900000,,,,,,,918,,,,,,,,,,,,3,,,,,,,,,,145,,,686,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,706,,,,,,,,,,,,3,,,,,,,,,,853,,,566,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,296,,,,,,,,,,,,1,,,,,,,,,,148,,,242,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,454,,,,,,,,,,,,2,,,,,,,,,,853,,,120,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,320,,,,,,,,,,,,5,,,,,,,,,,242,,,188,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,748,,,,,,,,,,,,3,,,,,,,,,,853,,,508,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,918,,,,,,,,,,,,2,,,,,,,,,,148,,,242,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,690,,,,,,,,,,,,2,,,,,,,,,,146,,,174,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,710,,,,,,,,,,,,3,,,,,,,,,,853,,,024,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,670,,,,,,,,,,,,2,,,,,,,,,,270,,,028,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,231,,,,,,,,,,,,2,,,,,,,,,,853,,,108,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,266,,,,,,,,,,,,1,,,,,,,,,,853,,,024,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,690,,,,,,,,,,,,1,,,,,,,,,,853,,,288,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,591,,,,,,,,,,,,3,,,,,,,,,,247,,,222,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,818,,,,,,,,,,,,1,,,,,,,,,,853,,,231,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,480,,,,,,,,,,,,3,,,,,,,,,,853,,,132,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,788,,,,,,,,,,,,3,,,,,,,,,,853,,,748,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,624,,,,,,,,,,,,1,,,,,,,,,,853,,,232,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,757,,,,,,,,,,,,1,,,,,,,,,,351,,,426,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,398,,,,,,,,,,,,3,,,,,,,,,,784,,,051,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,562,,,,,,,,,,,,1,,,,,,,,,,853,,,426,,,,,,,,,,,,,,
,,"Regional group, COMESA",included,included,5 years,ITC00660,,provided,,not provided,8703900000,,IN FORCE,,,provided,,736,included,,not included,provided,not included,,WO or RVC 40% or RVC 35% or (CTH + ECT),import content,provided,diagonal,included,2,not included,Indirect,08.12.1994,not provided,,authorized body,provided,,,643,Free trade agreement,"Plurilateral, Country-Country",232,provided,not provided,included,"1 Goods shall be accepted as originating from a Member State if they are consigned directly from a Member State to a consignee in another Member State and: (a) They have been wholly produced as provided for in Rule 3 of this Protocol; or (b) They have been produced in the Member States wholly or partially from materials imported from outside the Member States or of undetermined origin by a process of production, which effects a substantial transformation of those materials such that: i. The c.i.f. value of those materials does not exceed 60 percent of the total cost of the materials used in the production of the goods; or ii. The value added resulting from the process of production accounts for at least 35 percent of the ex-factory cost of the goods; or Manufacture from materials classified in a heading other than that of the product, except from materials of headings 87.02, 87.04 to 87.06",not provided,not included,materials only,not included,not included,included,within 3 months,,,not included
,,,,,,,,,,,8703900000,,,,,,,757,,,,,,,,,,,,1,,,,,,,,,,293,,,438,,,,,,,,,,,,,,
